id,lyrics,song,url,lyrics_vector,X,Y
35,"I gave all my oxygen to people that could breath
I gave many my money and now we don't even speak
I drive miles and miles but would you do the same for me
Oh, honestly?
Offered up my shoulder just for you to cry upon 
Gave you constant shelter and a bed to keep you warm
They gave me the heartache and in return I gave a wing
Its goes on and on and on

Life can get you down so I just numb the way it feels
I drown it with a drink and out of date prescription pills
And all the ones that love me they just left me on the shelf, my farewell
So before I save someone else, I've got to save myself

I gave you all my energy and I took away your pain
'Cause human beings are destined to [?] or drink
What time do we stand upon come have it looks the same?
And only scars remain





Life can get you down so I just numb the way it feels
I drown it with a drink and out of date prescription pills
And all the ones that love me they just left me on the shelf my farewell
So before I save someone else, I've got to save myself

But if don't then I'll go back to where I'm becoming a stranger
Just because they ended being just like that
Oh, I'm here again between the devil and the danger
But I guess it's hust of nature
My dad was wrong 'cause I'm not like my mum
'Cause she'd just smile and I'm complaining in a song, but it helps
So before I save someone else, I've got to save myself

Life can get you down so I just numb the way it feels
I drown it with a drink and out of date prescription pills
And all the ones that love me they just left me on the shelf, my farewell
So before I save someone else, I've got to save myself
And before I blame someone else, I've got to save myself
And before I love someone else, I've got to love myself",Save Myself,https://www.directlyrics.com/ed-sheeran-save-myself-lyrics.html,"[[ 0.16768581 -0.21126145 -0.06854338 -0.02443236 -0.24957937 -0.13045025
  -0.3119792   0.20463525 -0.09690122  0.0405132  -0.03570987 -0.08082704
   0.11044651  0.12291823 -0.02141791  0.11153179  0.26836336  0.11821408
  -0.14259706 -0.21113132  0.13420838 -0.11499727 -0.09103609  0.09188311
  -0.14511062 -0.10366649 -0.10913781  0.06517956 -0.24140035  0.0663077
   0.02390668 -0.14757101 -0.2694397  -0.15362021 -0.15538472 -0.00313903
  -0.06224955 -0.07617497 -0.20793566  0.15853138 -0.04804125  0.0407981
   0.01276067  0.0232848   0.17523393 -0.21996695 -0.05506043  0.05192481
   0.01854823  0.15589555]]",-78.29175883598005,35.324049191670056
36,"I took the supermarket flowers from the windowsill
I threw the day old tea from the cup
Packed up the photo album Matthew had made
Memories of a life that's been loved
Took the get well soon cards and stuffed animals
Poured the old ginger been down the sink
Dad always told me, ""Don't you cry when you're down""
But mum, there's a tear every time that I blink

Oh I'm in pieces, it's tearing me up, but I know
A heart that's broke is a heart that's been loved

So I'll sing Hallelujah
You were an angel in the shape of my mum
When I fell down you'd be there holding me up
Spread your wings as you go
And when God takes you back we'll say Hallelujah
You're home





I fluffed the pillows, made the beds, stacked the chairs up
Folded your nightgowns neatly in a case
John says he'd drive then put his hand on my cheek
And wiped a tear from the side of my face

I hope that I see the world as you did cause I know
A life with love is a life that's been lived

So I'll sing Hallelujah
You were an angel in the shape of my mum
When I fell down you'd be there holding me up
Spread your wings as you go
And when God takes you back we'll say Hallelujah
You're home
Hallelujah
You were an angel in the shape of my mum
You got to see the person I have become
Spread your wings and I'll know that
When God took you back he said Hallelujah
You're home...",Supermarket Flowers,https://www.directlyrics.com/ed-sheeran-supermarket-flowers-lyrics.html,"[[ 0.15246028 -0.18078521 -0.05720103 -0.01106455 -0.25095794 -0.14000429
  -0.29831275  0.21575564 -0.09380249 -0.00144707 -0.05183056 -0.07360098
   0.08540117  0.14458755 -0.01135366  0.10860486  0.2698147   0.11503655
  -0.14059114 -0.22801995  0.14603323 -0.11632273 -0.09632918  0.09555012
  -0.14911211 -0.10160142 -0.13167822  0.08616522 -0.22196552  0.05060623
   0.03714977 -0.13150574 -0.2661272  -0.15710779 -0.16736294  0.00061795
  -0.05717298 -0.10315504 -0.20463698  0.14935994 -0.0417719   0.02776006
   0.00896123  0.04129121  0.17664655 -0.23594274 -0.059519    0.07190635
   0.00473287  0.15851001]]",-110.82238447559382,97.90840694950276
37,"The club isn't the best place to find a lover
So the bar is where I go
Me and my friends at the table doing shots
Drinking faster and then we talk slow
Come over and start up a conversation with just me
And trust me I'll give it a chance now
Take my hand, stop
Put Van The Man on the jukebox
And then we start to dance
And now I'm singing like

Girl, you know I want your love
Your love was handmade for somebody like me
Come on now, follow my lead
I may be crazy, don't mind me
Say, boy, let's not talk too much
Grab on my waist and put that body on me
Come on now, follow my lead
Come, come on now, follow my lead

I'm in love with the shape of you
We push and pull like a magnet do
Although my heart is falling too
I'm in love with your body
And last night you were in my room
And now my bedsheets smell like you
Every day discovering something brand new
I'm in love with your body
Oh—i—oh—i—oh—i—oh—i
I'm in love with your body
Oh—i—oh—i—oh—i—oh—i
I'm in love with your body
Oh—i—oh—i—oh—i—oh—i
I'm in love with your body
Every day discovering something brand new
I'm in love with the shape of you





One week in we let the story begin
We're going out on our first date
You and me are thrifty
So go all you can eat
Fill up your bag and I fill up a plate
We talk for hours and hours about the sweet and the sour
And how your family is doing okay
Leave and get in a taxi, then kiss in the backseat
Tell the driver make the radio play
And I'm singing like

Girl, you know I want your love
Your love was handmade for somebody like me
Come on now, follow my lead
I may be crazy, don't mind me
Say, boy, let's not talk too much
Grab on my waist and put that body on me
Come on now, follow my lead
Come, come on now, follow my lead

I'm in love with the shape of you
We push and pull like a magnet do
Although my heart is falling too
I'm in love with your body
And last night you were in my room
And now my bedsheets smell like you
Every day discovering something brand new
I'm in love with your body
Oh—i—oh—i—oh—i—oh—i
I'm in love with your body
Oh—i—oh—i—oh—i—oh—i
I'm in love with your body
Oh—i—oh—i—oh—i—oh—i
I'm in love with your body
Every day discovering something brand new
I'm in love with the shape of you

Come on, be my baby, come on
Come on, be my baby, come on
Come on, be my baby, come on
Come on, be my baby, come on
Come on, be my baby, come on
Come on, be my baby, come on
Come on, be my baby, come on
Come on, be my baby, come on

I'm in love with the shape of you
We push and pull like a magnet do
Although my heart is falling too
I'm in love with your body
Last night you were in my room
And now my bedsheets smell like you
Every day discovering something brand new
I'm in love with your body
Come on, be my baby, come on
Come on, be my baby, come on
I'm in love with your body
Come on, be my baby, come on
Come on, be my baby, come on
I'm in love with your body
Come on, be my baby, come on
Come on, be my baby, come on
I'm in love with your body
Every day discovering something brand new
I'm in love with the shape of you",Shape of You,https://www.directlyrics.com/ed-sheeran-shape-of-you-lyrics.html,"[[ 0.15669945 -0.17466484 -0.05371842  0.00572745 -0.22682674 -0.09417003
  -0.22819634  0.29343429 -0.14292967 -0.01921157 -0.08278772 -0.0124313
   0.06075338  0.0893707   0.04062036  0.08978476  0.21559301  0.08707923
  -0.23288319 -0.23789674  0.04249919 -0.13837969 -0.14252125  0.12905376
  -0.12429863 -0.11739745 -0.15036206  0.10667481 -0.22673064  0.00894416
  -0.00043401 -0.18742289 -0.21686418 -0.16298874 -0.09378625 -0.00276067
  -0.00440029 -0.11088033 -0.21766512  0.12953259 -0.11346006  0.08953077
   0.12495811  0.05194653  0.23050649 -0.18135522 -0.06072259  0.1259387
  -0.01199479  0.13376059]]",77.25256284860316,-111.38937103517186
38,"I woke up early looking out my window
At the Amsterdam sky
Oh baby I was high last night
Cafe clouds and red lights
When I gotcha in mind
You slowed down time
Oh baby I was out of my mind
Sing a song cover and hold me tight

I drill you deep into my chest
That’s where it feels the best
You can remove all the scars
Stop them from breaking my heart
Been on a hurting spree
That brought out the worst in me
‘cause I don’t want to be alone

‘cause everyday that I’m breathing I think you are the one
I love the way that your sweet words just roll off of my tongue
Feel the flame of your wisdom and fill up my lungs
Sweet Mary Jane won’t you sing another song





Café clouds and shooting stars are floating across the sky
Oh baby what a beautiful sight
But we’re only satellites
Oh di ba di ba oh la lights
Oh baby I am so damn high
Have you seen my eyes

With the beat beat of my heart
You take me back to the start
Where everything began
Holding you inside my hands
Between my fingers and thumb
I seal you in with my tongue,
‘Cause I don’t want to be alone

‘Cause everyday that I’m breathing I think you are the one
I love the way that your sweet words just roll off of my tongue
Feel the flame of your wisdom and fill up my lungs
Sweet Mary Jane won’t you me sing another song

Na na na na na Sweet Mary Jane
Na na na na na Sweet Mary Jane
Na na na na na Sweet Mary Jane
Na na na na na Sing another song

Mary Jane,
I’ve been hoping alone
Mary Jane,
Since you came along
Mary Jane,
I’m almost home
Mary Jane,
Sing another song

‘Cause everyday that I’m breathing I think you are the one
I love the way that your sweet words just roll off of my tongue
Feel the flame of your wisdom and fill up my lungs
Sweet Mary Jane won’t you me sing another song

‘Cause everyday that I’m breathing, sweet Mary Jane
I love the sound of your sweet words, sweet Mary Jane
Feel the flame of your wisdom and fill up my lungs
Sweet Mary Jane won’t you sing me another song",Sweet Mary Jane,https://www.directlyrics.com/ed-sheeran-sweet-mary-jane-lyrics.html,"[[ 0.12801915 -0.17534269 -0.06111316 -0.00451415 -0.23209834 -0.10971339
  -0.28737673  0.21103805 -0.08641513 -0.00042273 -0.04955197 -0.06573015
   0.10059528  0.13497588 -0.01752528  0.07797845  0.26475069  0.11640531
  -0.17201026 -0.24138175  0.13811682 -0.12178498 -0.08403495  0.06984292
  -0.11490829 -0.11372716 -0.13594122  0.06467453 -0.24612881  0.04561639
   0.04460547 -0.12699638 -0.31406587 -0.16281995 -0.16983916  0.00962766
  -0.03594719 -0.08656508 -0.21178049  0.14864783 -0.05087895  0.03291586
   0.02400148  0.02113867  0.19214946 -0.2347739  -0.0630395   0.06819534
  -0.00569231  0.158049  ]]",57.89609386791459,-7.309735585792512
39,"I can taste salt water
And if I blink again
You’ll be sinking in
So we’ll learn to swim in the ocean
You made to hold ya
And you think of him
And pretty soon you’ll be floating away
And I’ll hold on to the words you spoke of
Anchored down in my throat, love
And I’m captain of this sinking boat, now
We just want all men to carry me home
The salted tears won’t dry
I’ll wipe my shirtsleeves
Under your eyes
These hearts will be flooded tonight
I’ll wipe my shirtsleeves
Under your eyes
Your eyes, your eyes, your eyes,your eyes

I still taste salt water
On my lips from your kiss bitterness
And I drown within the ocean you made
And I hate to love you, these cuffs cover in your make up
I’ll never trust you again
You can just be a friend
And I’ll hold on to the words you spoke of
Anchored down in my throat, love
And I’m captain of this sinking boat, now
We just want all men to carry me home
The salted tears won’t dry
I’ll wipe my shirtsleeves
Under your eyes
These hearts will be flooded tonight
I’ll wipe my shirtsleeves
Under your eyes
Your eyes, your lips, your mouth
Your thighs, your back, you drive me wild
Tonight, the fact design
I’m on my way home
On the way home
I lied, I tried to cry but I’m drowning in the ocean you made

The salted tears won’t dry
I’ll wipe my shirtsleeves
Under your eyes
These hearts will be flooded tonight
I’ll wipe my shirtsleeves
Under your eyes
Your eyes, your eyes, you eyes",Shirtsleeves,https://www.directlyrics.com/ed-sheeran-shirtsleeves-lyrics.html,"[[ 0.15614001 -0.19119613 -0.07429038  0.00108733 -0.23981458 -0.10760176
  -0.27852219  0.23474793 -0.11133344  0.00152153 -0.06549694 -0.06225757
   0.10017154  0.12269385  0.01408657  0.09083247  0.25433478  0.10240523
  -0.18005565 -0.22759092  0.1040356  -0.11477121 -0.09884764  0.09588935
  -0.14521588 -0.11625017 -0.13090482  0.08297313 -0.23591536  0.03003576
   0.02230466 -0.14456391 -0.26739755 -0.15256914 -0.14598666 -0.00805836
  -0.03563143 -0.11502266 -0.20642567  0.15202121 -0.07022799  0.07476272
   0.04926466  0.03997505  0.20673159 -0.2150894  -0.06748422  0.09104928
  -0.00672357  0.16102672]]",533.7647173955143,-67.28610151822978
40,"You're just a small bump unborn, in four months you're brought to life,
You might be left with my hair, but you'll have your mother's eyes,
I'll hold your body in my hands, be as gentle as I can, but for now your scan of my unmade plans,
A small bump in four months, you're brought to life

I'll whisper quietly, and give you nothing but truth,
If you're not inside me, I'll put my future in you

You are my one and only.
You can wrap your fingers round my thumb and hold me tight.
Oh, you are my one and only.
You can wrap your fingers round my thumb and hold me tight.
And you'll be alright.





You're just a small bump unknown, you'll grow into your skin.
With a smile like hers and a dimple beneath your chin.
Finger nails the size of a half grain of rice,
And eyelids closed to be soon opened wide
A small bump, in four months you'll open your eyes.

And I'll hold you tightly, and give you nothing but truth,
If you're not inside me, I'll put my future in you

You are my one and only.
You can wrap your fingers round my thumb and hold me tight.
Oh, you are my one and only.
You can wrap your fingers round my thumb and hold me tight.
And you'll be alright.

You can lie with me,
With your tiny feet
When you're half asleep,
I'll leave you be.
Right in front of me
For a couple weeks
So I can keep you safe.

'Cause you are my one and only.
You can wrap your fingers round my thumb and hold me tight.
You are my one and only.
You can wrap your fingers round my thumb and hold me tight.
And you'll be alright.

You were just a small bump unborn for four months then torn from life.
Maybe you were needed up there but we're still unaware as why.",Small Bump,https://www.directlyrics.com/ed-sheeran-small-bump-lyrics.html,"[[ 0.13909774 -0.18883796 -0.06725791 -0.03832462 -0.24367824 -0.0977769
  -0.28710321  0.23641613 -0.09525336  0.01411314 -0.06940266 -0.05916334
   0.12297565  0.12121274  0.03110466  0.07606009  0.2586928   0.09508004
  -0.18759677 -0.24806505  0.10482711 -0.1104235  -0.07835937  0.10256394
  -0.14362894 -0.14966002 -0.1219766   0.06583164 -0.2471199   0.02640252
   0.00406586 -0.12607197 -0.28271693 -0.17155935 -0.13328096 -0.01499775
  -0.02707511 -0.09610444 -0.21102619  0.13823964 -0.07589989  0.08414587
   0.05829445  0.00977609  0.20020215 -0.18250099 -0.07305867  0.09078422
   0.00574234  0.1443508 ]]",-51.772119160153274,6.422000346477428
41,"When your legs don't work like they used to before
And I can't sweep you off of your feet
Will your mouth still remember the taste of my love?
Will your eyes still smile from your cheeks?

And darling I will be loving you 'til we're 70
And baby my heart could still fall as hard at 23
And I'm thinking 'bout how people fall in love in mysterious ways
Maybe just the touch of a hand
Well, me I fall in love with you every single day
And I just wanna tell you I am
So honey now
Take me into your loving arms
Kiss me under the light of a thousand stars
Place your head on my beating heart
I'm thinking out loud
That maybe we found love right where we are

When my hair's all but gone and my memory fades
And the crowds don't remember my name
When my hands don't play the strings the same way
I know you will still love me the same





'Cause honey your soul could never grow old, it's evergreen
And baby your smile's forever in my mind and memory
I'm thinking 'bout how people fall in love in mysterious ways
Maybe it's all part of a plan
Well, I'll just keep on making the same mistakes
Hoping that you'll understand
But baby now

Take me into your loving arms
Kiss me under the light of a thousand stars
Place your head on my beating heart
Thinking out loud
That maybe we found love right where we are

So baby now
Take me into your loving arms
Kiss me under the light of a thousand stars
Oh darling, place your head on my beating heart
I'm thinking out loud
That maybe we found love right where we are
Oh baby we found love right where we are

And we found love right where we are",Thinking Out Loud,https://www.directlyrics.com/ed-sheeran-thinking-out-loud-lyrics.html,"[[ 0.14006348 -0.17474946 -0.06922552 -0.01332745 -0.26787999 -0.13117738
  -0.29335341  0.24660774 -0.08900635 -0.01832362 -0.07692267 -0.05309704
   0.09424428  0.14252877  0.02747739  0.0870624   0.26169446  0.11648956
  -0.16885565 -0.24236758  0.115731   -0.12952422 -0.12042922  0.09610123
  -0.14747031 -0.1135575  -0.12809342  0.08770092 -0.2150629   0.02286889
   0.011484   -0.14132859 -0.26758844 -0.17113081 -0.11770745  0.02149956
  -0.03533985 -0.09413595 -0.20691825  0.1445307  -0.06517734  0.03087743
   0.03623781  0.03345519  0.19303308 -0.20282313 -0.05465196  0.09162752
   0.00309679  0.1386527 ]]",3.1419901001863497,36.32136713902266
42,"White lips, pale face
Breathing in snowflakes
Burnt lungs, sour taste
Light's gone, day's end
Struggling to pay rent
Long nights, strange men

And they say
She's in the Class A Team
Stuck in her daydream
Been this way since 18
But lately her face seems
Slowly sinking, wasting
Crumbling like pastries
And they scream
The worst things in life come free to us
Cos we're just under the upperhand
And go mad for a couple of grams
And she don't want to go outside tonight
And in a pipe she flies to the Motherland
Or sells love to another man
It's too cold outside
For angels to fly
Angels to fly

Ripped gloves, raincoat
Tried to swim and stay afloat
Dry house, wet clothes
Loose change, bank notes
Weary-eyed, dry throat
Cool girl, no phone





And they say
She's in the Class A Team
Stuck in her daydream
Been this way since 18
But lately her face seems
Slowly sinking, wasting
Crumbling like pastries
And they scream
The worst things in life come free to us
Cos we're just under the upperhand
And go mad for a couple of grams
And she don't want to go outside tonight
And in a pipe she flies to the Motherland
Or sells love to another man
It's too cold outside
For angels to fly
Angels to fly

And they say
She's in the Class A Team
Stuck in her daydream
Been this way since 18
But lately her face seems
Slowly sinking, wasting
Crumbling like pastries
And they scream
The worst things in life come free to us
Cos we're just under the upperhand
And go mad for a couple of grams
And she don't want to go outside tonight
And in a pipe she flies to the Motherland
Or sells love to another man
It's too cold outside
For angels to fly
For angels to fly
To fly
For angels to die",The A Team,https://www.directlyrics.com/ed-sheeran-the-a-team-lyrics.html,"[[ 0.13723379 -0.21751343 -0.04381811 -0.01106055 -0.21014625 -0.15427664
  -0.27034155  0.20056534 -0.12665857  0.02047537 -0.0075042  -0.0905928
   0.08942939  0.11259564 -0.03578701  0.11923815  0.2163499   0.15560062
  -0.12892313 -0.18732262  0.12792528 -0.13843864 -0.08093501  0.08294905
  -0.12754735 -0.10924213 -0.15474901  0.08681351 -0.2423712   0.09070447
   0.03243669 -0.15291205 -0.27776212 -0.15870677 -0.19091281 -0.00604595
  -0.04724311 -0.08595829 -0.21897119  0.16708238 -0.07844218  0.05779589
   0.03594227  0.05999273  0.20424713 -0.26496989 -0.04722921  0.02036006
   0.03967956  0.10962668]]",-453.554501726729,-114.59061450838763
43,"I'm not a rapper
I'm a singer with a flow
I've got a habit of spitting
Quicker lyrics you know
You found me ripping the writtens
Out of the pages they sit in
And never once I get bitten,
Because plagiarism is hidden
Which I would sit on the rhythm,
Prisoner with a vision

Signed to a label, but didn't listen to any criticism
Thought you knew but you didn't
So perk your ears up and listen
Studio with a system
And you could say that I'm driven
And now it's on to the next saga
We drink the best lager
I never tried to win you
Over like your stepfather
I do my own thing now, and get respect after
And I'm avoiding the cane like it was Get Carter

For four years I never had a place to stay
But it's safe to say that it kept me grounded like a paperweight
At 16 years old I moved out of my home
I was Macy Gray I tried to say goodbye and
I choked
And we've been sleeping at the subway station, sleeping with a movie star and adding to the population
Not my imagination, I don't want to relax
But would it hurt your reputation,
If I put it on wax?
I take it back now





[chorus]
Come on and take it back love
Come on and take it back for us
Don't you fade into the back love, oh

Take it back with the rhythm and blues
And my back pack I'll be singing the news,
Trying to act like Jack Black when I bring him to school
I'll make a beat with my feet by just hitting a loop,
Bringing the lyrics to prove that I can fit in these shoes,
I give you the truth through the vocal booth,
Stars burst out on the scene like an opal fruit,
They try and take aim like beckham when he goes to shoot,
But then again that's what they're supposed to do,
And I'm supposed to be calm,
I tattooed the lyrics onto my arm, whispering everything that happens is from now on,
I'll be ready to start it again at the end of the song,
Still they claiming that I handled it wrong,
But then I never had an enemy, except for NME,
But I'll be selling twice as many copies as the magazines will ever be,
With only spectacles ahead of me and festival fees,
Are healthier than a dalmatian with pedigree
Singing for the masses,
Rubber dinghy rapids,
Keep this rapping a habit
And keep on fashioning magic,
I'm battling with respect,
I don't know if I'll have it,
This songs from the heart,
Covering the planet,
I'll take it back now

[chorus]
Come on and take it back love
Come on and take it back for us
Don't you fade into the back love, oh

Take it back now
Now, I don't ever want to be perfect,
Cause I'm a singer that you
Never want to see shirtless
I accept the fact that someone's got to win the worst-dressed,
Taking my first steps into the scene,
Giving me focus
Putting on a brave face, like Timothy Dalton
Considering a name change,
Thinking it was hopeless
Rhyming over recordings
Avoiding tradition
Cause every day some lyrics
And a melody can be written
Now absence can make your heart ache
But drinking absinthe can change your mind-state, vividly,
I need to let my liver be
And I say it again,
Living life on the edge,
With a closed hand full of friends
Is good advice from a man
Who took his life on the road with me
And I hope to see him blowing up globally
Cause that's how it's supposed to be
I'm screaming out vocally
Might seem totally impossible
Achieving life's dreams
But, but I just write schemes
I'm never having a stylist, giving me tight jeans
Madison Square Garden is where I might be
But more likely,
You'll find me in the back
Room of a dive bar with my mates
Having a pint with McDaid
Discussing records we made
And every single second knowing
That we'll never betray
The way we were raised
Remembering our background
Sat down
That's how we plan it out;
It's time to take it back now

[chorus]
Come on and take it back love
Come on and take it back for us
Don't you fade into the back love, oh

Come on and take it back love
Come on and take it back for us
Don't you fade into the back love, oh

My dreams keep me awake at night
Written in rhymes, and lies, deliver the hype
Am I just living the lie
With this you must know that the number's just sold woah
Will keep me going through the tough times, dream with me
We forget 90 per cent of it when we wake
But the other 10 per cent it never fades
Dreaming dreams, day to day goals
Stay awake loads, try to make the cut like the
Paper or razor blade, oh, never give up
And just remember just to hold out more
A couple years ago
I couldn't just control that thought
You'd find me buskin' on the street
When it was cold outdoors
And now I'm sweating on the stage
Of a sold out tour
Writing love songs for the sake of it
Never to make a hit
You can't fake talent and work ethic just to make it quick
I'm not a rapper I'm a singer, I just take the piss and
Most of these other guys are kids that posties
Little sister has to babysit, that's just a way it is
Dreams are your own, just set your goals
And have the utmost faith in it; tread your own path
You'll never make it as a follower, you'll never know
Where you will go or where you will be tomorrow",Take It Back,https://www.directlyrics.com/ed-sheeran-take-it-back-lyrics.html,"[[ 0.16199116 -0.21624835 -0.0613528  -0.02069124 -0.23916504 -0.142222
  -0.28678724  0.20679332 -0.11108631  0.03821852 -0.0363527  -0.07589053
   0.10588891  0.11598857 -0.02529076  0.11449411  0.25330573  0.11269357
  -0.15320006 -0.21417029  0.13353139 -0.11569487 -0.09514432  0.09739103
  -0.14208923 -0.11472675 -0.11448081  0.07421086 -0.24085169  0.07362218
   0.02972103 -0.15655378 -0.25715891 -0.16383538 -0.17038026 -0.01583542
  -0.05147893 -0.08463306 -0.20962545  0.16056673 -0.05778217  0.05305966
   0.02020148  0.03442827  0.18151654 -0.22753718 -0.05395808  0.05044451
   0.01890511  0.15573667]]",43.008030754301195,36.665263287595074
44,"You look so wonderful in your dress
I love your hair like that
The way it falls on the side of your neck
Down your shoulders and back

We are surrounded by all of these lights
And people who talk too much
You've got that kind of look in your eyes
As if no one knows anything but us

And should this be the last thing I see
I want you to know it's enough for me
Cause all that you are is all that I'll ever need





I'm so in love, so in love
So in love, so in love

You look so beautiful in this light
Your silhouette over me
The way it brings out the blue in your eyes
Is the Tenerife sea

And all of the voices surrounding us here
They just fade out when you take a breath
Just say the word and I will disappear
Into the wilderness

And should this be the last thing I see
I want you to know it's enough for me
Cause all that you are is all that I'll ever need

I'm so in love, so in love
So in love, so in love

Lumiere, darling
Lumiere over me [x6]

And should this be the last thing I see
I want you to know it's enough for me
Cause all that you are is all that I'll ever need

I'm so in love, so in love
So in love, love, love, love,
So in love

You look so wonderful in your dress
I loved your hair like that
And in the moment I knew you best",Tenerife,https://www.directlyrics.com/ed-sheeran-tenerife-lyrics.html,"[[ 0.15521823 -0.16835047 -0.07603921 -0.01035284 -0.28303987 -0.12558666
  -0.28215599  0.23355183 -0.07413296 -0.0089321  -0.05972495 -0.04253566
   0.10135275  0.15250778  0.03482838  0.07464496  0.27584115  0.11004594
  -0.16398247 -0.26255757  0.12251442 -0.13374791 -0.11968646  0.09358552
  -0.15146086 -0.1091071  -0.10783523  0.08045148 -0.22943221  0.04524982
   0.00574925 -0.14588937 -0.26687685 -0.15074475 -0.10596327  0.03481366
  -0.05708715 -0.06167338 -0.21719225  0.15391518 -0.0515272   0.02391097
   0.01421495  0.03779722  0.17963053 -0.19969226 -0.05621875  0.07389275
   0.0035385   0.14650525]]",109.13159976607413,107.61130661761423
45,"Now I don't wanna hate you
Just wish you'd never gone for the man
And waited two weeks at least
Before you let him take you
I stayed true
I kind of knew you liked the dude from private school
He's waiting for the time to move
I knew he had his eyes on you
He's not the right guy for you
Don't hate me cause I write the truth
No I would never lie to you
But it was never fine to lose you
And what a way to find out
It never came from my mouth
You never changed your mind
But you were just afraid to mind out
But f- it, I won't be changing the subject I love it
I'll make your little secret public it's nothing
I'm just disgusted with the skeletons you sleep with in your closet to get back at me
Trapped and I'm lacking sleep
Fact is you're mad at me because I backtrack so casually
You're practically my family
If we married then I'll guess you'd have to be
But tragically our love just lost the will to live
But would I kill to give it one more shot
I think not

[Hook]
I don't love you baby
I don't need you baby
I don't want you no
Anymore
I don't love you baby
I don't need you baby
I don't wanna love you no
Anymore

Recently I tend to zone out
Up in my headphones to Holocene
You promised your body but I'm away so much
I stay more celibate than in a monastery
I'm not cut out for life on the road
Cause I didn't know I'd miss you this much
And at the time we'd just go, so sue me
I guess I'm not the man that you need
Ever since you went to uni
I've been sofa surfing with a rucksack
Full of less cash and I guess that could get bad
But when I broke the industry
That's when I broke your heart
I was supposed to chart and celebrate
But good things are over fast
I know it's hard to deal with and see this
I tend to turn you off and switch on my professional features
Then I turn the music off
And all I'm left with is to pick up my personal pieces, Jesus
I never really want to believe this
Got advice from my dad and he
Told me that family is all I'll ever have and need
I guess I'm unaware of it
Success is nothing if you have no one there left to share it with





I don't love you baby
I don't need you baby
I don't want you no
Anymore
I don't love you baby
I don't need you baby
I don't wanna love you no
Anymore

And since you left, I've given up my days off
It's what I need to stay strong
I know you have a day job but mine is 24/7
I feel like writing a book, I guess I lied in the hook
Cause I still love you and I need you by my side if I could
The irony is if my career and music didn't exist
In 6 years, yeah, you'd probably be my wife with a kid
I'm frightened to think if I depend on cider and drink
And lighting a spliff I fall into a spiral and it's
Just hiding my misguiding thoughts that I'm trying to kill
And I'd be writing my will before I'm 27, I'll die from a thrill
Go down in history as just a wasted talent
Can I face the challenge, or did I make a mistake erasing?
It's only therapy, my thoughts just get ahead of me
Eventually I'll be fine I know that it was never meant to be
Either way I guess I'm not prepared, but I'll say this
These things happen for a reason and you can't change shit
Take my apology, I'm sorry for the honesty
But I had to get this off my chest

I don't love you baby
I don't need you baby
I don't want you no
Anymore
I don't love you baby
I don't need you baby
I don't wanna love you no
Anymore",The Man,https://www.directlyrics.com/ed-sheeran-the-man-lyrics.html,"[[ 0.17521268 -0.19530225 -0.07033332 -0.0232049  -0.28153181 -0.10015449
  -0.32794186  0.20735422 -0.07981989  0.04947436 -0.02027134 -0.04825875
   0.1090368   0.1347838  -0.03108804  0.08401801  0.29347518  0.1287012
  -0.13081788 -0.23379502  0.13602784 -0.13962717 -0.05580197  0.08902823
  -0.12798706 -0.10193717 -0.07671152  0.03828381 -0.24476336  0.0888452
   0.0211284  -0.15640059 -0.27028888 -0.11248711 -0.14577541 -0.00744923
  -0.07250673 -0.00300902 -0.23370738  0.14368588 -0.05280511  0.00235352
   0.01006999  0.01239188  0.1722288  -0.19105923 -0.05562746  0.05879977
   0.02250113  0.14846949]]",25.079401071188656,130.892607528811
